datetime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,hour,month
2014-10-26 05:00:00,169.0,169.0,4.0,77.0,1400.0,2.0,15.1,1014.6,3.0114285714285716,0.0,ENE,2.0,Aotizhongxin,5,10
2014-10-26 06:00:00,44.0,44.0,2.0,41.0,500.0,32.0,15.1,1016.4,2.922857142857143,0.0,NE,3.4,Aotizhongxin,6,10
2014-10-26 07:00:00,15.0,15.0,2.0,30.0,300.0,32.0,15.1,1018.5,2.8342857142857145,0.0,ENE,3.2,Aotizhongxin,7,10
2014-10-26 08:00:00,12.0,12.0,2.0,28.0,300.0,36.0,15.7,1019.7,2.745714285714286,0.0,E,3.6,Aotizhongxin,8,10
2014-10-26 09:00:00,14.0,14.0,2.0,24.0,300.0,38.0,16.6,1020.4,2.657142857142857,0.0,ENE,3.7,Aotizhongxin,9,10
2014-10-26 10:00:00,11.0,11.0,2.0,22.0,300.0,45.0,17.3,1020.8,2.5685714285714285,0.0,E,2.5,Aotizhongxin,10,10
2014-10-26 11:00:00,15.0,15.0,2.0,20.0,300.0,50.0,17.2,1020.4,2.48,0.0,E,2.9,Aotizhongxin,11,10
2014-10-26 12:00:00,10.0,10.0,2.0,17.0,300.0,57.0,17.8,1020.1,2.3914285714285715,0.0,E,1.8,Aotizhongxin,12,10
2014-10-26 13:00:00,11.0,11.0,2.0,15.0,300.0,61.0,18.6,1019.9,2.302857142857143,0.0,E,2.2,Aotizhongxin,13,10
2014-10-26 14:00:00,5.0,5.0,2.0,19.0,300.0,62.0,18.8,1020.3,2.2142857142857144,0.0,SSE,1.7,Aotizhongxin,14,10
2014-10-26 15:00:00,6.0,6.0,2.0,21.0,300.0,61.0,18.6,1020.6,2.125714285714286,0.0,ESE,1.8,Aotizhongxin,15,10
2014-10-26 16:00:00,8.0,8.0,2.0,29.0,300.0,55.0,15.9,1020.9,2.0371428571428574,0.0,E,0.4,Aotizhongxin,16,10
2014-10-26 17:00:00,8.0,8.0,2.0,35.0,300.0,49.0,11.2,1021.4,1.9485714285714286,0.0,NE,0.4,Aotizhongxin,17,10
2014-10-26 18:00:00,13.0,13.0,2.0,60.0,400.0,22.0,10.4,1022.1,1.86,0.0,NE,0.7,Aotizhongxin,18,10
2014-10-26 19:00:00,15.0,15.0,2.0,60.0,500.0,22.0,8.8,1022.7,1.7714285714285716,0.0,NNE,0.8,Aotizhongxin,19,10
2014-10-26 20:00:00,21.0,21.0,2.0,59.0,500.0,21.0,7.9,1023.7,1.6828571428571428,0.0,ENE,1.1,Aotizhongxin,20,10
2014-10-26 21:00:00,19.0,19.0,2.0,61.0,500.0,16.0,7.9,1024.7,1.5942857142857143,0.0,N,0.6,Aotizhongxin,21,10
2014-10-26 22:00:00,17.0,17.0,2.0,55.0,400.0,17.0,6.0,1025.2,1.5057142857142858,0.0,NE,0.4,Aotizhongxin,22,10
2014-10-26 23:00:00,17.0,17.0,2.0,67.0,400.0,5.0,4.9,1025.8,1.4171428571428573,0.0,NNE,0.5,Aotizhongxin,23,10
2014-10-27 00:00:00,13.0,13.0,2.0,61.0,400.0,10.0,4.1,1026.2,1.3285714285714287,0.0,ENE,1.3,Aotizhongxin,0,10
2014-10-27 01:00:00,10.0,10.0,2.0,41.0,300.0,27.0,6.2,1026.6,1.24,0.0,NE,1.4,Aotizhongxin,1,10
2014-10-27 02:00:00,9.0,9.0,2.0,37.0,300.0,27.0,5.7,1026.5,1.1514285714285715,0.0,NE,1.1,Aotizhongxin,2,10
2014-10-27 03:00:00,8.0,8.0,2.0,39.0,300.0,24.0,4.2,1026.7,1.062857142857143,0.0,NE,0.9,Aotizhongxin,3,10
2014-10-27 04:00:00,10.0,10.0,2.0,45.0,300.0,15.0,3.0,1026.9,0.9742857142857143,0.0,NE,0.6,Aotizhongxin,4,10
2014-10-27 05:00:00,10.0,10.0,2.0,55.0,300.0,4.0,2.9,1027.1,0.8857142857142858,0.0,ENE,0.0,Aotizhongxin,5,10
2014-10-27 06:00:00,10.0,10.0,2.0,58.0,300.0,3.0,2.4,1027.4,0.7971428571428572,0.0,NE,1.1,Aotizhongxin,6,10
2014-10-27 07:00:00,9.0,9.0,2.0,56.0,400.0,6.0,5.4,1028.0,0.7085714285714286,0.0,NE,1.2,Aotizhongxin,7,10
2014-10-27 08:00:00,10.0,10.0,2.0,65.0,500.0,2.0,8.6,1028.4,0.62,0.0,NNE,1.5,Aotizhongxin,8,10
2014-10-27 09:00:00,21.0,21.0,5.0,69.0,600.0,2.0,10.8,1028.1,0.5314285714285715,0.0,ENE,1.4,Aotizhongxin,9,10
2014-10-27 10:00:00,36.0,36.0,17.0,69.66666666666667,1000.0,2.0,12.3,1027.6,0.4428571428571429,0.0,SSW,1.6,Aotizhongxin,10,10
2014-10-27 11:00:00,51.0,51.0,22.0,70.33333333333333,1200.0,5.0,13.5,1026.7,0.3542857142857143,0.0,SW,1.5,Aotizhongxin,11,10
2014-10-27 12:00:00,46.0,46.0,25.0,71.0,1100.0,14.0,14.4,1025.5,0.26571428571428574,0.0,WSW,1.9,Aotizhongxin,12,10
2014-10-27 13:00:00,35.0,35.0,20.0,51.0,900.0,33.0,15.3,1024.5,0.17714285714285719,0.0,SW,3.0,Aotizhongxin,13,10
2014-10-27 14:00:00,29.0,29.0,15.0,39.0,600.0,42.0,15.4,1024.0,0.0885714285714286,0.0,WSW,2.3,Aotizhongxin,14,10
2014-10-27 15:00:00,25.0,87.0,11.0,37.0,700.0,48.0,15.0,1023.4,0.0,0.0,WSW,2.5,Aotizhongxin,15,10
2014-10-27 16:00:00,33.0,100.0,13.0,50.0,700.0,42.0,13.4,1023.3,0.7,0.0,SSW,1.5,Aotizhongxin,16,10
2014-10-27 17:00:00,43.0,103.0,11.0,54.0,600.0,42.0,12.3,1023.5,1.0,0.0,SW,1.2,Aotizhongxin,17,10
2014-10-27 18:00:00,33.0,97.0,5.0,60.0,500.0,31.0,11.0,1023.8,1.8,0.0,SW,1.1,Aotizhongxin,18,10
2014-10-27 19:00:00,34.0,87.0,6.0,85.0,700.0,4.0,9.8,1023.8,2.9,0.0,SSW,1.1,Aotizhongxin,19,10
2014-10-27 20:00:00,55.0,98.0,15.0,100.0,1200.0,2.0,10.8,1024.1,0.8,0.0,SSW,1.4,Aotizhongxin,20,10
2014-10-27 21:00:00,55.0,130.0,15.0,91.0,1100.0,2.0,9.5,1024.3,1.6,0.0,SSW,1.6,Aotizhongxin,21,10
2014-10-27 22:00:00,42.0,108.0,9.0,82.0,1000.0,2.0,9.5,1024.4,2.6,0.0,WSW,2.2,Aotizhongxin,22,10
2014-10-27 23:00:00,40.0,88.0,10.0,71.0,1400.0,2.0,8.6,1024.0,2.8,0.0,SW,1.7,Aotizhongxin,23,10
2014-10-28 00:00:00,48.0,95.0,11.0,75.0,1400.0,2.0,8.5,1023.5,3.3,0.0,WSW,1.4,Aotizhongxin,0,10
2014-10-28 01:00:00,40.0,83.0,8.0,72.0,800.0,2.0,6.7,1023.3,4.2,0.0,SSW,0.4,Aotizhongxin,1,10
2014-10-28 02:00:00,35.0,63.0,8.0,63.0,600.0,2.0,5.3,1022.9,4.1,0.0,NE,0.6,Aotizhongxin,2,10
2014-10-28 03:00:00,36.0,60.0,4.0,52.0,600.0,2.0,5.2,1023.0,3.0,0.0,ENE,0.8,Aotizhongxin,3,10
2014-10-28 04:00:00,42.0,70.0,7.0,59.0,800.0,2.0,4.8,1023.1,2.3,0.0,E,0.9,Aotizhongxin,4,10
2014-10-28 05:00:00,53.0,102.0,8.0,70.0,1100.0,2.0,4.5,1023.1,2.4,0.0,E,0.9,Aotizhongxin,5,10
2014-10-28 06:00:00,68.0,131.0,8.0,72.0,1100.0,2.0,4.6,1023.1,2.5,0.0,ENE,1.1,Aotizhongxin,6,10
2014-10-28 07:00:00,69.0,133.0,8.0,71.0,1200.0,2.0,6.1,1023.5,2.9,0.0,ENE,1.5,Aotizhongxin,7,10
2014-10-28 08:00:00,70.0,143.0,10.0,71.0,1300.0,2.0,8.0,1023.3,3.5,0.0,ENE,1.0,Aotizhongxin,8,10
2014-10-28 09:00:00,69.0,127.0,14.0,78.0,1400.0,2.0,9.9,1022.8,4.1,0.0,WSW,1.3,Aotizhongxin,9,10
2014-10-28 10:00:00,75.0,140.0,18.0,87.0,1500.0,2.0,10.9,1022.2,3.7,0.0,NE,1.7,Aotizhongxin,10,10
2014-10-28 11:00:00,85.0,167.0,19.0,99.0,1600.0,2.0,11.6,1021.1,4.1,0.0,NE,1.4,Aotizhongxin,11,10
2014-10-28 12:00:00,87.0,159.0,19.0,104.0,1400.0,2.0,12.9,1020.2,4.1,0.0,NE,2.0,Aotizhongxin,12,10
2014-10-28 13:00:00,90.0,144.0,18.0,104.0,1200.0,2.0,14.4,1019.4,4.7,0.0,W,1.9,Aotizhongxin,13,10
2014-10-28 14:00:00,78.0,112.0,20.0,83.0,800.0,24.0,14.4,1019.2,3.8,0.0,SW,2.0,Aotizhongxin,14,10
2014-10-28 15:00:00,53.0,92.0,22.0,49.0,600.0,50.0,13.3,1018.9,3.9,0.0,W,2.7,Aotizhongxin,15,10
2014-10-28 16:00:00,45.666666666666664,95.0,17.0,48.0,500.0,46.0,12.9,1018.9,4.1,0.0,W,1.3,Aotizhongxin,16,10
2014-10-28 17:00:00,38.33333333333333,388.0,12.0,67.0,600.0,29.0,11.7,1019.2,6.2,0.0,SW,0.0,Aotizhongxin,17,10
2014-10-28 18:00:00,31.0,114.0,15.0,72.0,600.0,23.0,10.9,1019.5,5.4,0.0,SSW,0.0,Aotizhongxin,18,10
2014-10-28 19:00:00,53.0,107.0,15.0,80.0,700.0,13.0,10.1,1019.5,6.8,0.0,SSW,0.0,Aotizhongxin,19,10
2014-10-28 20:00:00,53.0,96.0,16.0,78.0,600.0,14.0,9.7,1019.5,7.6,0.0,ENE,0.1,Aotizhongxin,20,10
2014-10-28 21:00:00,53.0,134.0,12.0,89.0,700.0,2.0,9.6,1019.6,8.0,0.0,NE,0.6,Aotizhongxin,21,10
2014-10-28 22:00:00,58.0,143.0,9.0,96.0,900.0,2.0,9.2,1019.4,7.3,0.0,ENE,0.6,Aotizhongxin,22,10
2014-10-28 23:00:00,72.0,172.0,9.0,104.0,1100.0,2.0,9.2,1019.3,6.5,0.0,ENE,0.0,Aotizhongxin,23,10
2014-10-29 00:00:00,103.0,200.0,11.0,114.0,1600.0,2.0,8.9,1019.3,6.3,0.0,ENE,0.9,Aotizhongxin,0,10
2014-10-29 01:00:00,112.0,215.0,12.0,116.0,1500.0,2.0,8.7,1019.2,6.5,0.0,ENE,0.6,Aotizhongxin,1,10
2014-10-29 02:00:00,114.0,212.0,13.0,112.0,1500.0,2.0,8.0,1018.8,6.1,0.0,ENE,0.0,Aotizhongxin,2,10
2014-10-29 03:00:00,111.0,177.0,10.0,103.0,1300.0,2.0,7.5,1018.7,6.0,0.0,ENE,0.6,Aotizhongxin,3,10
2014-10-29 04:00:00,104.0,167.0,9.0,94.0,1300.0,2.0,7.0,1018.8,5.6,0.0,N,0.0,Aotizhongxin,4,10
2014-10-29 05:00:00,100.0,142.0,7.0,88.0,1200.0,2.0,6.6,1018.8,5.5,0.0,ESE,0.0,Aotizhongxin,5,10
2014-10-29 06:00:00,93.0,120.0,6.0,79.0,1100.0,2.0,6.4,1019.1,5.7,0.0,N,0.0,Aotizhongxin,6,10
2014-10-29 07:00:00,94.0,146.0,8.0,86.0,1200.0,2.0,7.3,1019.8,6.1,0.0,ENE,0.7,Aotizhongxin,7,10
2014-10-29 08:00:00,94.0,148.0,6.0,88.0,1100.0,2.0,9.1,1019.7,6.4,0.0,ENE,1.1,Aotizhongxin,8,10
2014-10-29 09:00:00,101.0,151.0,10.0,88.0,1200.0,2.0,12.0,1019.7,5.2,0.0,ENE,1.6,Aotizhongxin,9,10
2014-10-29 10:00:00,104.0,163.0,15.0,91.0,1200.0,2.0,13.7,1019.4,5.3,0.0,ENE,1.7,Aotizhongxin,10,10
2014-10-29 11:00:00,103.0,145.0,15.0,86.0,1000.0,3.0,15.0,1018.5,5.2,0.0,ESE,1.1,Aotizhongxin,11,10
2014-10-29 12:00:00,107.0,159.0,15.0,89.0,1100.0,12.0,15.6,1017.8,5.8,0.0,S,1.1,Aotizhongxin,12,10
2014-10-29 13:00:00,108.0,138.0,18.0,87.0,1100.0,26.0,16.1,1017.1,5.4,0.0,SW,0.8,Aotizhongxin,13,10
2014-10-29 14:00:00,109.0,144.0,22.0,102.0,1200.0,23.0,16.4,1016.9,5.0,0.0,SSW,1.3,Aotizhongxin,14,10
2014-10-29 15:00:00,108.0,160.0,18.0,111.0,1100.0,26.0,15.2,1016.9,7.2,0.0,W,1.1,Aotizhongxin,15,10
2014-10-29 16:00:00,121.0,181.0,19.0,125.0,1200.0,23.0,13.3,1017.0,8.4,0.0,SSE,0.0,Aotizhongxin,16,10
2014-10-29 17:00:00,134.0,197.0,19.0,132.0,1200.0,14.0,11.9,1017.3,8.7,0.0,N,0.0,Aotizhongxin,17,10
2014-10-29 18:00:00,137.0,232.0,15.0,146.0,1300.0,2.0,11.4,1017.3,8.3,0.0,NE,0.0,Aotizhongxin,18,10
2014-10-29 19:00:00,140.0,222.0,14.0,157.0,1900.0,2.0,11.2,1017.4,9.3,0.0,ENE,0.0,Aotizhongxin,19,10
2014-10-29 20:00:00,148.0,223.0,16.0,162.0,2400.0,2.0,11.2,1017.9,9.9,0.0,N,0.0,Aotizhongxin,20,10
2014-10-29 21:00:00,155.0,221.0,14.0,158.0,2500.0,2.0,11.0,1018.0,9.6,0.0,ESE,0.0,Aotizhongxin,21,10
2014-10-29 22:00:00,163.0,234.0,13.0,152.0,2900.0,2.0,10.9,1017.9,9.3,0.0,N,0.0,Aotizhongxin,22,10
2014-10-29 23:00:00,161.0,243.0,12.0,148.0,2500.0,2.0,10.9,1017.7,9.7,0.0,ENE,0.2,Aotizhongxin,23,10
2014-10-30 00:00:00,162.0,218.0,15.0,155.0,2600.0,2.0,10.8,1017.5,10.0,0.1,ESE,0.0,Aotizhongxin,0,10
2014-10-30 01:00:00,166.0,237.0,14.0,146.0,2500.0,2.0,10.6,1017.5,10.0,0.0,ENE,0.0,Aotizhongxin,1,10
2014-10-30 02:00:00,172.0,243.0,14.0,126.0,2400.0,2.0,10.5,1017.1,8.9,0.0,ENE,0.4,Aotizhongxin,2,10
2014-10-30 03:00:00,172.0,238.0,9.0,115.0,1900.0,2.0,10.6,1016.8,8.5,0.0,ENE,1.0,Aotizhongxin,3,10
2014-10-30 04:00:00,164.0,214.0,10.0,121.0,1700.0,2.0,10.7,1016.8,8.8,0.0,NNE,0.2,Aotizhongxin,4,10
2014-10-30 05:00:00,148.0,192.0,8.0,109.0,1700.0,2.0,10.6,1016.8,9.0,0.0,ENE,0.0,Aotizhongxin,5,10
2014-10-30 06:00:00,140.0,179.0,9.0,107.0,1500.0,2.0,10.7,1017.2,8.3,0.0,ENE,1.0,Aotizhongxin,6,10
2014-10-30 07:00:00,131.0,166.0,9.0,97.0,1400.0,2.0,11.2,1018.0,8.4,0.0,ESE,0.0,Aotizhongxin,7,10
2014-10-30 08:00:00,127.0,163.0,10.0,96.0,1400.0,2.0,11.7,1018.2,8.9,0.0,NE,0.0,Aotizhongxin,8,10
2014-10-30 09:00:00,142.0,210.0,14.0,106.0,1600.0,2.0,12.5,1018.2,8.8,0.0,ENE,1.0,Aotizhongxin,9,10
2014-10-30 10:00:00,150.0,197.0,12.0,103.0,1900.0,2.0,12.5,1018.0,10.2,0.2,E,0.8,Aotizhongxin,10,10
2014-10-30 11:00:00,150.0,174.0,14.0,100.0,1900.0,5.0,13.6,1017.6,9.4,0.1,N,0.9,Aotizhongxin,11,10
2014-10-30 12:00:00,160.0,160.0,15.0,97.5,1700.0,16.0,14.4,1016.6,8.8,0.0,WNW,1.1,Aotizhongxin,12,10
2014-10-30 13:00:00,160.0,160.0,19.0,95.0,1700.0,33.0,15.4,1015.9,9.5,0.0,E,1.1,Aotizhongxin,13,10
2014-10-30 14:00:00,175.0,175.0,24.0,104.0,1600.0,34.0,15.1,1015.7,9.2,0.0,NE,1.4,Aotizhongxin,14,10
2014-10-30 15:00:00,164.0,164.0,36.0,85.0,1300.0,56.0,14.6,1015.7,8.5,0.0,ENE,0.7,Aotizhongxin,15,10
2014-10-30 16:00:00,166.0,182.0,40.0,103.0,1400.0,40.0,14.0,1015.7,8.8,0.0,N,0.6,Aotizhongxin,16,10
2014-10-30 17:00:00,167.0,189.0,32.0,123.0,1500.0,21.0,12.9,1016.0,10.3,0.0,N,0.7,Aotizhongxin,17,10
2014-10-30 18:00:00,172.0,184.0,27.0,117.0,1400.0,23.0,12.3,1016.6,10.0,0.0,NE,0.0,Aotizhongxin,18,10
2014-10-30 19:00:00,177.0,194.0,25.0,121.0,1500.0,18.0,12.0,1016.9,10.1,0.0,ENE,0.4,Aotizhongxin,19,10
2014-10-30 20:00:00,188.0,241.0,19.0,147.0,1800.0,2.0,11.7,1017.0,9.9,0.0,ENE,0.0,Aotizhongxin,20,10
2014-10-30 21:00:00,198.0,227.0,17.0,154.0,1900.0,2.0,11.5,1017.5,9.9,0.0,ENE,0.0,Aotizhongxin,21,10
2014-10-30 22:00:00,198.0,210.0,15.0,150.0,1800.0,2.0,11.5,1017.3,10.4,0.0,N,0.0,Aotizhongxin,22,10
2014-10-30 23:00:00,197.0,208.0,16.0,151.0,1800.0,2.0,11.2,1016.8,8.9,0.0,SE,0.0,Aotizhongxin,23,10
2014-10-31 00:00:00,191.0,191.0,14.0,135.0,1700.0,2.0,11.4,1016.7,9.1,0.0,SSE,0.0,Aotizhongxin,0,10
2014-10-31 01:00:00,196.0,196.0,16.0,130.0,1700.0,2.0,11.4,1016.4,9.3,0.0,ESE,0.7,Aotizhongxin,1,10
2014-10-31 02:00:00,205.0,205.0,18.0,132.0,1800.0,2.0,11.5,1016.0,9.1,0.0,ESE,0.0,Aotizhongxin,2,10
2014-10-31 03:00:00,203.0,203.0,16.0,129.0,1800.0,2.0,11.4,1015.8,9.1,0.0,ESE,0.0,Aotizhongxin,3,10
2014-10-31 04:00:00,198.0,198.0,14.0,122.0,1800.0,2.0,11.2,1015.5,9.9,0.0,ESE,0.0,Aotizhongxin,4,10
2014-10-31 05:00:00,186.0,186.0,12.0,114.0,1700.0,2.0,11.0,1015.2,9.7,0.0,N,0.0,Aotizhongxin,5,10
2014-10-31 06:00:00,160.0,160.0,14.0,103.0,1600.0,2.0,11.0,1015.4,9.9,0.0,E,0.4,Aotizhongxin,6,10
2014-10-31 07:00:00,164.0,164.0,13.0,105.0,1800.0,2.0,11.9,1016.2,9.6,0.0,NE,0.0,Aotizhongxin,7,10
2014-10-31 08:00:00,172.0,172.0,13.0,104.0,2200.0,2.0,12.7,1016.4,10.4,0.0,N,0.0,Aotizhongxin,8,10
2014-10-31 09:00:00,179.0,179.0,17.0,106.0,2700.0,2.0,13.0,1016.0,10.7,0.0,SE,0.0,Aotizhongxin,9,10
2014-10-31 10:00:00,141.0,141.0,19.0,102.0,2400.0,2.0,14.5,1015.8,10.3,0.0,WSW,0.9,Aotizhongxin,10,10
2014-10-31 11:00:00,109.0,109.0,16.0,95.0,2000.0,7.0,14.8,1015.2,11.6,0.0,SSW,0.7,Aotizhongxin,11,10
2014-10-31 12:00:00,112.0,112.0,17.0,91.0,2000.0,13.0,15.0,1014.2,11.8,0.0,WSW,1.0,Aotizhongxin,12,10
2014-10-31 13:00:00,128.0,128.0,13.0,95.0,2000.0,13.0,15.4,1013.5,11.6,0.0,SW,0.9,Aotizhongxin,13,10
2014-10-31 14:00:00,135.0,135.0,11.0,103.0,1900.0,14.0,15.4,1013.2,11.6,0.0,WSW,0.7,Aotizhongxin,14,10
2014-10-31 15:00:00,133.0,133.0,10.0,95.0,1800.0,22.0,14.6,1012.8,12.6,0.0,SSW,0.6,Aotizhongxin,15,10
2014-10-31 16:00:00,126.0,138.0,8.0,92.0,1700.0,22.0,14.0,1012.5,12.7,0.0,NW,0.9,Aotizhongxin,16,10
2014-10-31 17:00:00,136.0,137.0,5.0,104.0,1700.0,10.0,12.9,1013.0,12.1,0.0,E,0.0,Aotizhongxin,17,10
2014-10-31 18:00:00,151.0,151.0,6.0,119.0,2400.0,3.0,12.7,1013.3,12.2,0.0,SE,0.0,Aotizhongxin,18,10
2014-10-31 19:00:00,158.0,178.0,6.0,116.0,2200.0,2.0,12.8,1014.0,12.5,0.0,W,0.4,Aotizhongxin,19,10
2014-10-31 20:00:00,170.0,177.0,6.0,108.0,1900.0,2.0,12.8,1023.0,12.5,0.0,S,0.4,Aotizhongxin,20,10
2014-10-31 21:00:00,167.0,169.0,7.0,117.0,2100.0,2.0,12.8,1019.0,12.5,0.0,N,1.0,Aotizhongxin,21,10
2014-10-31 22:00:00,164.0,172.0,9.0,125.0,2400.0,2.0,12.9,1024.0,11.8,0.0,NE,0.0,Aotizhongxin,22,10
2014-10-31 23:00:00,176.0,191.0,9.0,129.0,3000.0,2.0,11.5,1019.0,11.0,0.0,N,0.0,Aotizhongxin,23,10
2014-11-01 00:00:00,180.0,194.0,9.0,123.0,3300.0,2.0,10.3,1021.0,10.1,0.0,NW,0.0,Aotizhongxin,0,11
2014-11-01 01:00:00,182.0,219.0,11.0,122.0,3200.0,2.0,9.1,1023.0,9.1,0.0,W,0.0,Aotizhongxin,1,11
2014-11-01 02:00:00,179.0,188.0,11.0,98.0,3300.0,2.0,8.6,1022.0,8.6,0.0,W,0.5,Aotizhongxin,2,11
2014-11-01 03:00:00,156.0,156.0,5.0,83.0,2400.0,2.0,7.8,1020.0,7.8,0.0,W,0.7,Aotizhongxin,3,11
2014-11-01 04:00:00,61.0,61.0,6.0,73.0,1100.0,2.0,7.4,1023.0,7.4,0.0,W,0.0,Aotizhongxin,4,11
2014-11-01 05:00:00,60.0,60.0,7.0,83.0,1300.0,2.0,6.8,1023.0,6.8,0.0,WNW,0.0,Aotizhongxin,5,11
2014-11-01 06:00:00,44.0,44.0,4.0,76.0,900.0,2.0,7.0,1025.0,7.0,0.0,NE,0.8,Aotizhongxin,6,11
2014-11-01 07:00:00,32.0,32.0,4.0,65.0,800.0,2.0,6.2,1024.0,6.2,0.0,NW,0.0,Aotizhongxin,7,11
2014-11-01 08:00:00,32.0,47.0,8.0,73.0,800.0,2.0,7.1,1024.0,7.1,0.0,NW,0.4,Aotizhongxin,8,11
2014-11-01 09:00:00,38.0,100.0,9.0,74.0,800.0,2.0,9.2,1025.0,9.2,0.0,NNE,0.9,Aotizhongxin,9,11
2014-11-01 10:00:00,17.0,27.0,11.0,55.0,500.0,14.0,13.6,1024.0,0.2,0.0,NW,1.4,Aotizhongxin,10,11
2014-11-01 11:00:00,14.0,34.0,7.0,32.0,400.0,39.0,14.9,1023.0,0.1951219512195122,0.0,NNE,5.2,Aotizhongxin,11,11
2014-11-01 12:00:00,13.0,66.0,8.0,21.0,300.0,49.0,15.2,1023.0,0.1902439024390244,0.0,N,2.2,Aotizhongxin,12,11
2014-11-01 13:00:00,12.0,12.0,7.0,22.0,400.0,48.0,15.2,1022.0,0.18536585365853658,0.0,NNW,2.1,Aotizhongxin,13,11
2014-11-01 14:00:00,13.0,13.0,9.0,22.0,400.0,51.0,15.4,1020.0,0.1804878048780488,0.0,N,2.9,Aotizhongxin,14,11
2014-11-01 15:00:00,10.0,32.0,9.0,22.0,400.0,52.0,15.3,1021.0,0.175609756097561,0.0,N,3.2,Aotizhongxin,15,11
2014-11-01 16:00:00,11.0,35.0,6.0,23.0,400.0,54.0,14.8,1023.0,0.17073170731707318,0.0,NW,1.7,Aotizhongxin,16,11
2014-11-01 17:00:00,13.0,41.0,8.0,29.0,400.0,47.0,14.4,1023.0,0.16585365853658537,0.0,NNE,2.1,Aotizhongxin,17,11
2014-11-01 18:00:00,11.0,34.0,8.0,32.0,400.0,40.0,13.9,1023.0,0.16097560975609757,0.0,NNW,1.2,Aotizhongxin,18,11
2014-11-01 19:00:00,13.0,38.0,8.0,56.0,400.0,17.0,13.8,1025.0,0.15609756097560976,0.0,N,1.4,Aotizhongxin,19,11
2014-11-01 20:00:00,12.0,39.0,7.0,68.0,500.0,5.0,13.0,1028.0,0.15121951219512195,0.0,NW,0.7,Aotizhongxin,20,11
2014-11-01 21:00:00,16.0,26.0,9.0,67.0,400.0,7.0,13.7,1024.0,0.14634146341463414,0.0,NNW,2.0,Aotizhongxin,21,11
2014-11-01 22:00:00,14.0,24.0,7.0,54.0,300.0,18.0,12.8,1024.0,0.14146341463414636,0.0,NNW,1.3,Aotizhongxin,22,11
2014-11-01 23:00:00,12.0,43.0,4.0,46.0,300.0,22.0,11.7,1025.0,0.13658536585365855,0.0,NNE,1.3,Aotizhongxin,23,11
2014-11-02 00:00:00,9.0,21.0,3.0,26.0,300.0,35.0,11.3,1027.0,0.13170731707317074,0.0,NNE,4.3,Aotizhongxin,0,11
2014-11-02 01:00:00,4.0,9.0,4.0,16.0,200.0,47.0,10.6,1023.0,0.12682926829268293,0.0,NNW,1.2,Aotizhongxin,1,11
2014-11-02 02:00:00,6.0,6.0,3.0,13.0,200.0,50.0,9.8,1025.0,0.12195121951219512,0.0,NNE,2.6,Aotizhongxin,2,11
2014-11-02 03:00:00,5.0,11.0,3.0,13.0,200.0,51.0,9.6,1028.0,0.11707317073170732,0.0,N,3.7,Aotizhongxin,3,11
2014-11-02 04:00:00,3.0,5.0,2.0,14.0,200.0,49.0,8.6,1025.0,0.11219512195121951,0.0,NNE,2.8,Aotizhongxin,4,11
2014-11-02 05:00:00,3.0,5.0,3.0,13.0,200.0,47.0,8.5,1026.0,0.1073170731707317,0.0,NNE,1.4,Aotizhongxin,5,11
2014-11-02 06:00:00,4.0,10.0,7.0,18.0,300.0,40.0,7.9,1025.0,0.1024390243902439,0.0,N,1.7,Aotizhongxin,6,11
2014-11-02 07:00:00,4.0,13.0,7.0,36.0,300.0,23.0,7.7,1029.0,0.0975609756097561,0.0,N,2.9,Aotizhongxin,7,11
2014-11-02 08:00:00,5.0,21.0,8.0,45.0,400.0,16.0,8.1,1027.0,0.09268292682926829,0.0,NNE,1.0,Aotizhongxin,8,11
2014-11-02 09:00:00,7.0,13.0,6.0,27.0,300.0,34.0,10.4,1025.0,0.08780487804878048,0.0,N,3.1,Aotizhongxin,9,11
2014-11-02 10:00:00,8.0,8.0,6.0,19.0,300.0,45.0,11.8,1027.0,0.08292682926829269,0.0,N,3.4,Aotizhongxin,10,11
2014-11-02 11:00:00,5.0,11.0,6.0,13.0,300.0,52.0,12.6,1023.0,0.07804878048780488,0.0,N,4.7,Aotizhongxin,11,11
2014-11-02 12:00:00,3.0,10.0,3.0,11.0,300.0,56.0,13.7,1023.0,0.07317073170731707,0.0,NW,2.6,Aotizhongxin,12,11
2014-11-02 13:00:00,6.0,18.0,5.0,11.0,300.0,56.0,14.0,1023.0,0.06829268292682926,0.0,NNW,3.4,Aotizhongxin,13,11
2014-11-02 14:00:00,6.0,23.0,7.0,13.0,300.0,56.0,14.6,1024.0,0.06341463414634146,0.0,N,2.7,Aotizhongxin,14,11
2014-11-02 15:00:00,8.0,27.0,7.0,13.0,300.0,58.0,15.1,1023.0,0.058536585365853655,0.0,N,2.7,Aotizhongxin,15,11
2014-11-02 16:00:00,5.0,41.0,6.0,12.0,300.0,59.0,14.9,1023.0,0.053658536585365846,0.0,N,2.1,Aotizhongxin,16,11
2014-11-02 17:00:00,7.0,29.0,6.0,16.0,300.0,52.0,13.3,1019.0,0.048780487804878044,0.0,NW,2.2,Aotizhongxin,17,11
2014-11-02 18:00:00,8.0,27.0,6.0,31.0,400.0,35.0,12.5,1021.0,0.043902439024390234,0.0,N,1.4,Aotizhongxin,18,11
